date,3,6,9,12,15,18,21,24,30,36,48,60,beta0,beta1,beta2
2016-12-19,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0029,0.0031,0.0036,0.0040999999999999995,0.0052,0.0063,0.009542218336488285,-0.006782716666884247,-0.011457315949444108
2016-12-20,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0029,0.0031,0.0034999999999999996,0.0040999999999999995,0.0052,0.0063,0.009497710085714381,-0.006732817656971098,-0.011379327824052902
2016-12-21,0.0022,0.0022,0.0023,0.0025,0.0026,0.0028000000000000004,0.003,0.0032,0.0037,0.0042,0.0052,0.0063,0.00944183905215437,-0.006698598167777771,-0.010948640348925781
2016-12-22,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0032,0.0037,0.0042,0.0052,0.0062,0.009255629484711474,-0.0064848335142268666,-0.010564509218256687
2016-12-23,0.0022,0.0022,0.0024,0.0025,0.0026,0.0028000000000000004,0.003,0.0032,0.0036,0.0040999999999999995,0.0051,0.0060999999999999995,0.009049509656736687,-0.00633114943397161,-0.010246266192738475
2016-12-28,0.0022,0.0022,0.0022,0.0024,0.0025,0.0027,0.0029,0.0031,0.0034999999999999996,0.0039000000000000003,0.0049,0.0058,0.008671243953753733,-0.005987104439823254,-0.009928323549505421
2016-12-29,0.0021,0.0022,0.0023,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0031,0.0034999999999999996,0.0044,0.0053,0.007769304775248999,-0.005056416895849439,-0.009135933843399592
2016-12-30,0.0022,0.0022,0.0022,0.0023,0.0023,0.0024,0.0025,0.0026,0.003,0.0034000000000000002,0.0043,0.0053,0.007917480158002237,-0.004999243209645883,-0.010136352748236266
2017-01-03,0.0022,0.0023,0.0023,0.0023,0.0024,0.0025,0.0026,0.0027,0.0031,0.0034999999999999996,0.0045000000000000005,0.005600000000000001,0.0083369969792818,-0.005342014952246541,-0.010694388379798202
2017-01-04,0.0022,0.0023,0.0024,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0034000000000000002,0.0038,0.0048,0.0058,0.00858749566310803,-0.005742881304552411,-0.010164634583599034
2017-01-05,0.0022,0.0022,0.0023,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0031,0.0034999999999999996,0.0045000000000000005,0.0055000000000000005,0.008172097746039275,-0.00528583159254481,-0.010170189664398786
2017-01-06,0.0022,0.0023,0.0023,0.0024,0.0026,0.0027,0.0028000000000000004,0.003,0.0034000000000000002,0.0039000000000000003,0.0049,0.0059,0.008806357420248392,-0.005962911608810203,-0.010498694162068091
2017-01-09,0.0022,0.0023,0.0023,0.0024,0.0025,0.0026,0.0027,0.0029,0.0033,0.0037,0.0046,0.005600000000000001,0.008261634170666686,-0.005423865629655604,-0.009838307999586909
2017-01-10,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.003,0.0033,0.0038,0.004699999999999999,0.0058,0.008559663881760805,-0.0057590376039845185,-0.010187524353025494
2017-01-11,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0029,0.0033,0.0037,0.0046,0.005600000000000001,0.008215506485267553,-0.00545485150673488,-0.009584340952845976
2017-01-12,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0029,0.0032,0.0036,0.0044,0.0054,0.007797884878418507,-0.005069817816378183,-0.008917584695208331
2017-01-13,0.0022,0.0022,0.0023,0.0024,0.0026,0.0027,0.0029,0.003,0.0034000000000000002,0.0038,0.0048,0.0058,0.008518550960219144,-0.005785576289946593,-0.009792617655023993
2017-01-16,0.0022,0.0022,0.0023,0.0024,0.0026,0.0027,0.0028000000000000004,0.003,0.0033,0.0037,0.0046,0.0055000000000000005,0.007971969965866675,-0.005303023179954678,-0.00883553494505929
2017-01-17,0.0022,0.0023,0.0024,0.0025,0.0027,0.0029,0.003,0.0032,0.0036,0.0039000000000000003,0.004699999999999999,0.005600000000000001,0.007932822782795956,-0.005382160736666638,-0.007928627280494926
2017-01-18,0.0022,0.0022,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0032,0.0036,0.004,0.0049,0.0058,0.008421242030329757,-0.005824945085371345,-0.008901350001247877
2017-01-19,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.003,0.0033,0.0034999999999999996,0.004,0.0045000000000000005,0.0055000000000000005,0.006500000000000001,0.009620365072015094,-0.007013696466969593,-0.010200921851830122
2017-01-20,0.0022,0.0023,0.0025,0.0028000000000000004,0.003,0.0032,0.0034999999999999996,0.0037,0.0042,0.004699999999999999,0.005699999999999999,0.0067,0.009701458517536739,-0.007217550870063011,-0.009457497133730224
2017-01-23,0.0022,0.0023,0.0025,0.0026,0.0028000000000000004,0.0031,0.0033,0.0034999999999999996,0.0039000000000000003,0.0044,0.0053,0.0063,0.009100795511098317,-0.006552294578298798,-0.009173641136898386
2017-01-24,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.0031,0.0033,0.0034999999999999996,0.004,0.0044,0.0054,0.0064,0.009335353069891826,-0.006783493655879599,-0.009582822503916939
2017-01-25,0.0022,0.0023,0.0025,0.0027,0.003,0.0032,0.0034999999999999996,0.0037,0.0043,0.0048,0.0058,0.0069,0.010110500157724415,-0.007580483403204963,-0.01023783631733682
2017-01-26,0.0022,0.0023,0.0025,0.0028000000000000004,0.003,0.0033,0.0036,0.0039000000000000003,0.0045000000000000005,0.0051,0.0062,0.0073,0.010876271301025598,-0.008338129388567041,-0.011175915252077583
2017-01-27,0.0022,0.0023,0.0025,0.0027,0.003,0.0033,0.0036,0.0039000000000000003,0.0044,0.005,0.006,0.0070999999999999995,0.010460639454920507,-0.00797905667834776,-0.010462963999304773
2017-01-30,0.0022,0.0023,0.0025,0.0027,0.003,0.0033,0.0034999999999999996,0.0038,0.0044,0.0049,0.006,0.006999999999999999,0.010366016989236927,-0.007856466241633551,-0.010468371018705971
2017-01-31,0.0022,0.0023,0.0025,0.0027,0.0029,0.0032,0.0034999999999999996,0.0038,0.0043,0.0048,0.0058,0.0068000000000000005,0.009999823143344744,-0.007512082238910684,-0.009961494507957996
2017-02-01,0.0022,0.0023,0.0025,0.0028000000000000004,0.003,0.0033,0.0036,0.0039000000000000003,0.0045000000000000005,0.0051,0.0062,0.0072,0.010747311913522179,-0.008240609968931823,-0.010885588799750523
2017-02-02,0.0021,0.0022,0.0023,0.0025,0.0027,0.003,0.0032,0.0034999999999999996,0.004,0.0045000000000000005,0.005600000000000001,0.0066,0.009904841291031016,-0.007387198725033401,-0.010721783005526304
2017-02-03,0.0021,0.0022,0.0023,0.0025,0.0026,0.0028000000000000004,0.0031,0.0033,0.0038,0.0043,0.0053,0.0063,0.009430186922572864,-0.006852562643110627,-0.01044188827311355
2017-02-06,0.0022,0.0022,0.0023,0.0024,0.0025,0.0027,0.0029,0.0031,0.0036,0.0040999999999999995,0.005,0.006,0.009048493555743626,-0.00630831964625094,-0.010563189495404813
2017-02-07,0.0022,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.0029,0.0031,0.0036,0.004,0.0049,0.0059,0.008718718414856334,-0.006047344061491539,-0.009791852992092712
2017-02-08,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.003,0.0033,0.0037,0.0045000000000000005,0.0053,0.0076572733613335785,-0.005126262872075821,-0.008120506167069042
2017-02-09,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0028000000000000004,0.003,0.0034000000000000002,0.0038,0.0046,0.0055000000000000005,0.007939560269219817,-0.0053985753350811565,-0.008468466006682608
2017-02-10,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.003,0.0033,0.0037,0.0046,0.0055000000000000005,0.007999099074346361,-0.005393373251063784,-0.00886007574285755
2017-02-13,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0029,0.0031,0.0034999999999999996,0.0039000000000000003,0.0049,0.0058,0.008543567435937947,-0.005951545466462127,-0.009445212875331023
2017-02-14,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0029,0.0031,0.0036,0.004,0.005,0.006,0.008958713848845385,-0.006307285091953392,-0.01026563691335243
2017-02-15,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0034000000000000002,0.0039000000000000003,0.0048,0.0058,0.008567827895626743,-0.005904779683681426,-0.009813382198173192
2017-02-16,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0034000000000000002,0.0038,0.0046,0.005600000000000001,0.008113282795487264,-0.005526867528385788,-0.008912029614408576
2017-02-17,0.0021,0.0021,0.0022,0.0023,0.0023,0.0024,0.0026,0.0027,0.003,0.0034000000000000002,0.0042,0.0051,0.007442078736172553,-0.004799159871701316,-0.008708877368045466
2017-02-20,0.0021,0.0021,0.0022,0.0023,0.0023,0.0024,0.0025,0.0027,0.003,0.0033,0.0042,0.0051,0.007449934892352108,-0.004772434336293853,-0.00886535832732301
2017-02-21,0.0021,0.0022,0.0022,0.0023,0.0024,0.0026,0.0027,0.0028000000000000004,0.0032,0.0034999999999999996,0.0044,0.0053,0.007710994175739693,-0.0050841386977477036,-0.008770534903227416
2017-02-22,0.0021,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.003,0.0034000000000000002,0.0042,0.0051,0.0073634414500142005,-0.004703514904622844,-0.0084842700756582
2017-02-23,0.0021,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0031,0.0034000000000000002,0.0042,0.005,0.007207746408880372,-0.004623467202902893,-0.007979442080872734
2017-02-24,0.0021,0.0022,0.0022,0.0022,0.0023,0.0023,0.0024,0.0025,0.0027,0.003,0.0036,0.0044,0.006139185678617729,-0.003515970198085361,-0.006908335473961683
2017-02-27,0.0021,0.0021,0.0022,0.0022,0.0023,0.0024,0.0024,0.0025,0.0028000000000000004,0.003,0.0037,0.0045000000000000005,0.006299004808544999,-0.003725796356796712,-0.007021719929183733
2017-02-28,0.0021,0.0022,0.0022,0.0022,0.0023,0.0023,0.0024,0.0025,0.0027,0.003,0.0036,0.0043,0.0060102262911143085,-0.0034184507784501446,-0.006618009021634633
2017-03-01,0.0021,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.003,0.0033,0.004,0.0048,0.006779936962371301,-0.004228083329691985,-0.007292591039566531
2017-03-02,0.0021,0.0021,0.0022,0.0022,0.0023,0.0024,0.0026,0.0027,0.003,0.0033,0.0040999999999999995,0.005,0.0072390583275867,-0.00462880435707852,-0.008369920208726398
2017-03-03,0.0021,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0031,0.0034000000000000002,0.0042,0.005,0.007207746408880372,-0.004623467202902893,-0.007979442080872734
2017-03-06,0.0021,0.0022,0.0022,0.0023,0.0024,0.0026,0.0027,0.0029,0.0032,0.0034999999999999996,0.0042,0.0051,0.007258780759080681,-0.004743302260713738,-0.00773279614385381
2017-03-07,0.0021,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0031,0.0034000000000000002,0.0040999999999999995,0.0049,0.006994880083371008,-0.004453876243550146,-0.007530198957411278
2017-03-08,0.0021,0.0022,0.0022,0.0023,0.0024,0.0026,0.0027,0.0029,0.0032,0.0036,0.0043,0.0051,0.007371500146207381,-0.004854104037021418,-0.007894579151829924
2017-03-09,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0029,0.0031,0.0034999999999999996,0.0039000000000000003,0.004699999999999999,0.0055000000000000005,0.008033638536179827,-0.005545616901790833,-0.008409637331479968
2017-03-10,0.0021,0.0022,0.0023,0.0025,0.0027,0.0028000000000000004,0.003,0.0032,0.0036,0.0040999999999999995,0.0049,0.005699999999999999,0.008282073955443872,-0.005846333466603175,-0.008354390914116668
2017-03-13,0.0021,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.003,0.0032,0.0036,0.004,0.0049,0.005699999999999999,0.008336683011131414,-0.005876341685002539,-0.008617914033657989
2017-03-14,0.0021,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.003,0.0032,0.0036,0.004,0.0048,0.005600000000000001,0.008123816685622055,-0.005706750725649792,-0.008168670910196536
2017-03-15,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0034000000000000002,0.0038,0.0046,0.0054,0.007855364020480423,-0.005331828689115352,-0.008331376709754463
2017-03-16,0.0021,0.0022,0.0024,0.0026,0.0027,0.0029,0.0031,0.0033,0.0037,0.0040999999999999995,0.0049,0.0058,0.008243691369204892,-0.005846990724519467,-0.007956539065707122
2017-03-17,0.0021,0.0023,0.0025,0.0026,0.0028000000000000004,0.003,0.0032,0.0034999999999999996,0.0039000000000000003,0.0043,0.0052,0.006,0.008620232536477325,-0.006220516541707849,-0.00817152971045971
2017-03-20,0.0022,0.0023,0.0025,0.0026,0.0028000000000000004,0.0031,0.0033,0.0034999999999999996,0.0039000000000000003,0.0044,0.0052,0.006,0.008630010410582112,-0.006187664779675615,-0.008143745108782824
2017-03-21,0.0022,0.0023,0.0026,0.0028000000000000004,0.003,0.0032,0.0034999999999999996,0.0037,0.0042,0.0046,0.0054,0.0062,0.008754182195606782,-0.00643252703415988,-0.007491061248285228
2017-03-22,0.0022,0.0023,0.0025,0.0027,0.0029,0.003,0.0032,0.0034000000000000002,0.0038,0.0042,0.005,0.0058,0.008169968842937449,-0.005718698531214839,-0.0075129754579811615
2017-03-23,0.0022,0.0023,0.0026,0.0028000000000000004,0.003,0.0032,0.0034999999999999996,0.0037,0.0040999999999999995,0.0045000000000000005,0.0054,0.0062,0.008725624634476155,-0.006374670561325997,-0.007563443941451242
2017-03-24,0.0022,0.0023,0.0025,0.0027,0.003,0.0032,0.0034000000000000002,0.0036,0.004,0.0045000000000000005,0.0053,0.0060999999999999995,0.008636767055216044,-0.006280060148545073,-0.007636389231116361
2017-03-27,0.0022,0.0023,0.0025,0.0028000000000000004,0.003,0.0032,0.0034000000000000002,0.0036,0.004,0.0044,0.0051,0.0059,0.008143563589032298,-0.0058641823119293356,-0.006621884346367639
2017-03-28,0.0022,0.0023,0.0025,0.0027,0.003,0.0032,0.0034000000000000002,0.0036,0.004,0.0044,0.0052,0.006,0.008395088280585928,-0.0060717389526021796,-0.0071842797708132015
2017-03-29,0.0022,0.0023,0.0025,0.0027,0.0029,0.0031,0.0033,0.0034000000000000002,0.0038,0.0042,0.0049,0.005699999999999999,0.007877100684634628,-0.0055152212555323096,-0.006738395150790429
2017-03-30,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.003,0.0032,0.0033,0.0037,0.0040999999999999995,0.0048,0.0055000000000000005,0.007718567635007518,-0.005337015575342534,-0.006837374694295729
2017-03-31,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.003,0.0032,0.0033,0.0037,0.004,0.004699999999999999,0.0054,0.007476888860377405,-0.005128694379399641,-0.006385265233992571
2017-04-03,0.0021,0.0022,0.0024,0.0025,0.0026,0.0027,0.0029,0.003,0.0033,0.0036,0.0043,0.0049,0.006759440027311234,-0.004408205224206142,-0.006011586764973208
2017-04-04,0.0021,0.0022,0.0023,0.0025,0.0026,0.0027,0.0028000000000000004,0.003,0.0033,0.0036,0.0042,0.0048,0.006605188428376456,-0.004293100848020388,-0.0057568782111958264
2017-04-05,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0028000000000000004,0.003,0.0033,0.0036,0.0043,0.005,0.006985672507433507,-0.00459817690832845,-0.00660960008796844
2017-04-06,0.0021,0.0022,0.0024,0.0025,0.0026,0.0028000000000000004,0.0029,0.0031,0.0034000000000000002,0.0037,0.0044,0.0051,0.007060009308321218,-0.004709635942552419,-0.006373531247534994
2017-04-07,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0028000000000000004,0.0029,0.0032,0.0034999999999999996,0.0042,0.0049,0.006770729386433795,-0.004372383994470287,-0.006371992170123686
2017-04-10,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0028000000000000004,0.0031,0.0034000000000000002,0.004,0.004699999999999999,0.006467684911482205,-0.004041659211258574,-0.006163715467945667
2017-04-11,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0028000000000000004,0.003,0.0033,0.0039000000000000003,0.0046,0.006226261024842214,-0.0038142117790719403,-0.005786855037650225
2017-04-12,0.0021,0.0022,0.0022,0.0023,0.0024,0.0025,0.0025,0.0026,0.0029,0.0031,0.0037,0.0043,0.005889198571525578,-0.0034413441224504324,-0.0057323249294223
2017-04-13,0.0021,0.0022,0.0022,0.0023,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.003,0.0036,0.0043,0.005864830438646179,-0.003364070498715531,-0.005965017994462843
2017-04-18,0.0021,0.0022,0.0022,0.0023,0.0024,0.0024,0.0025,0.0026,0.0027,0.003,0.0034999999999999996,0.0040999999999999995,0.005478496474859491,-0.0030470611098144147,-0.0051474602932831326
2017-04-19,0.0021,0.0022,0.0023,0.0024,0.0024,0.0025,0.0026,0.0027,0.0029,0.0032,0.0038,0.0045000000000000005,0.006136082875399983,-0.0036530779552129775,-0.006027821458933652
2017-04-20,0.0021,0.0022,0.0023,0.0023,0.0024,0.0025,0.0026,0.0027,0.0029,0.0032,0.0038,0.0045000000000000005,0.00617474124144425,-0.0036910436365330777,-0.00614097375991776
2017-04-21,0.0021,0.0022,0.0022,0.0023,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0031,0.0037,0.0044,0.006106509213276297,-0.003572391694658422,-0.0064171274547660095
2017-04-24,0.0021,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0029,0.0032,0.0039000000000000003,0.0046,0.006409553688227886,-0.003903116477870134,-0.006625404156944025
2017-04-25,0.0021,0.0022,0.0023,0.0023,0.0024,0.0026,0.0027,0.0029,0.0032,0.0034999999999999996,0.0042,0.0049,0.00697891586279957,-0.004505781539458996,-0.007116955965634891
2017-04-26,0.0021,0.0022,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.0031,0.0034000000000000002,0.0040999999999999995,0.0049,0.006958211478070699,-0.004441871542367463,-0.007370851661292017
2017-04-27,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0028000000000000004,0.0031,0.0034000000000000002,0.0040999999999999995,0.0049,0.006809510624494986,-0.0043087695902465405,-0.006903285043734171
2017-04-28,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0033,0.0036,0.0043,0.005,0.007030435646197531,-0.004628949681997863,-0.006762837243367355
2017-05-02,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0029,0.0033,0.0036,0.0043,0.005,0.007100249639330963,-0.004652485815473434,-0.0070680796434280675
2017-05-03,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0033,0.0036,0.0043,0.005,0.007030435646197531,-0.004628949681997863,-0.006762837243367355
2017-05-04,0.0021,0.0022,0.0023,0.0025,0.0026,0.0028000000000000004,0.0029,0.0031,0.0034999999999999996,0.0039000000000000003,0.0046,0.0054,0.007694017478369023,-0.005285405872301471,-0.007528014864025474
2017-05-05,0.0022,0.0023,0.0024,0.0025,0.0027,0.0029,0.0031,0.0033,0.0036,0.004,0.0048,0.005600000000000001,0.00798239279898206,-0.005479303293463163,-0.007791810479901089
2017-05-08,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.003,0.0032,0.0034000000000000002,0.0038,0.0042,0.005,0.0058,0.008275336469020013,-0.00582991886818866,-0.007814552187928994
2017-05-09,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.003,0.0032,0.0034000000000000002,0.0038,0.0043,0.0051,0.006,0.00864597463115355,-0.006135759483766771,-0.008556988100559205
2017-05-10,0.0022,0.0023,0.0024,0.0026,0.0028000000000000004,0.0029,0.0031,0.0033,0.0037,0.0040999999999999995,0.005,0.0059,0.008482220893826546,-0.005905122649648249,-0.008641851029602028
2017-05-11,0.0022,0.0022,0.0024,0.0025,0.0026,0.0028000000000000004,0.003,0.0031,0.0034999999999999996,0.004,0.0048,0.005699999999999999,0.008279874497214828,-0.0056686551817727426,-0.008819845575643748
2017-05-12,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0029,0.0033,0.0036,0.0044,0.0052,0.0075030426101212345,-0.004881900512168802,-0.008102335464427252
2017-05-15,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0028000000000000004,0.003,0.0034000000000000002,0.0037,0.0045000000000000005,0.0054,0.007697881494589701,-0.005190254139138265,-0.008016356546379444
2017-05-16,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0029,0.0031,0.0034000000000000002,0.0038,0.0046,0.0054,0.007747451510775806,-0.005287396695934787,-0.007879539745785607
2017-05-17,0.0022,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0029,0.0032,0.0034999999999999996,0.0040999999999999995,0.0049,0.006835886072462514,-0.004315271161276675,-0.006826988787208891
2017-05-18,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0028000000000000004,0.003,0.0033,0.0036,0.0042,0.0049,0.006772806181924142,-0.004428585948975703,-0.006160356964506984
2017-05-19,0.0021,0.0022,0.0023,0.0025,0.0026,0.0028000000000000004,0.0029,0.0031,0.0034000000000000002,0.0038,0.0045000000000000005,0.0053,0.007452593591729027,-0.005057958440114837,-0.007151154433730022
2017-05-22,0.0022,0.0022,0.0024,0.0025,0.0026,0.0028000000000000004,0.003,0.0031,0.0034999999999999996,0.0038,0.0045000000000000005,0.0053,0.007454691234941811,-0.00498490241089899,-0.007176057079248918
2017-05-23,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0029,0.0031,0.0034000000000000002,0.0038,0.0045000000000000005,0.0053,0.007501073808331071,-0.0049347902975759705,-0.007505273155997574
2017-05-24,0.0021,0.0022,0.0024,0.0025,0.0026,0.0028000000000000004,0.0029,0.0031,0.0034000000000000002,0.0038,0.0046,0.0054,0.0076435137959641195,-0.005185067517483275,-0.00756521028362667
2017-05-25,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0029,0.003,0.0034000000000000002,0.0037,0.0045000000000000005,0.0053,0.007532253501785971,-0.005080730018320365,-0.007566682797933136
2017-05-26,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0028000000000000004,0.0029,0.0032,0.0034999999999999996,0.0043,0.005,0.007071692078200333,-0.004594629342639549,-0.007140462336594076
2017-05-30,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0028000000000000004,0.0031,0.0034000000000000002,0.004,0.0048,0.006596644298985623,-0.004139178630893792,-0.006454041920272714
2017-05-31,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0029,0.003,0.0033,0.0037,0.0044,0.0052,0.007319642064266731,-0.004892012822723879,-0.007192688704479396
2017-06-01,0.0021,0.0022,0.0023,0.0025,0.0026,0.0027,0.0029,0.0031,0.0034000000000000002,0.0038,0.0046,0.0055000000000000005,0.00783775253223496,-0.005346950434249903,-0.008056713897128556
2017-06-02,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.0029,0.0033,0.0037,0.0045000000000000005,0.0053,0.007640420899480716,-0.005106035775257194,-0.008093768791909718
2017-06-05,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.0029,0.0033,0.0036,0.0044,0.0052,0.007398742124850598,-0.004897714579314295,-0.00764165933160656
2017-06-06,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0029,0.0031,0.0034999999999999996,0.0042,0.0049,0.0068957492459814015,-0.004417916848225746,-0.006925815539259592
2017-06-07,0.0021,0.0022,0.0023,0.0024,0.0025,0.0027,0.0028000000000000004,0.003,0.0033,0.0036,0.0043,0.0051,0.007159395033700953,-0.0047264691016330775,-0.0070531636956944095
2017-06-08,0.0021,0.0022,0.0023,0.0025,0.0026,0.0028000000000000004,0.0029,0.0031,0.0034000000000000002,0.0038,0.0046,0.0054,0.007665459917238392,-0.0052275493994675855,-0.007600397557191486
2017-06-09,0.0021,0.0022,0.0023,0.0023,0.0024,0.0025,0.0026,0.0027,0.003,0.0033,0.004,0.0048,0.006757990841097028,-0.004185601447707676,-0.007257403766001714
2017-06-12,0.0021,0.0022,0.0022,0.0023,0.0023,0.0024,0.0025,0.0025,0.0028000000000000004,0.003,0.0037,0.0044,0.006104177529795827,-0.0035353159763967497,-0.006553513630374996
2017-06-13,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0029,0.0031,0.0034999999999999996,0.0042,0.005,0.007024708633484821,-0.004515436267860962,-0.00721614199158664
2017-06-14,0.0021,0.0022,0.0022,0.0023,0.0023,0.0024,0.0024,0.0025,0.0027,0.0029,0.0034999999999999996,0.0042,0.005686555922946777,-0.0031502822860400527,-0.005886757372737344
2017-06-15,0.0023,0.0025,0.0027,0.0028000000000000004,0.003,0.0031,0.0033,0.0034000000000000002,0.0037,0.004,0.004699999999999999,0.0054,0.007217610306479393,-0.004704554149992914,-0.005766260550806148
2017-06-16,0.0023,0.0025,0.0027,0.0028000000000000004,0.0029,0.0031,0.0032,0.0033,0.0036,0.0039000000000000003,0.0045000000000000005,0.0052,0.006871232604034657,-0.004351947751634101,-0.005391993961018112
2017-06-19,0.0024,0.0026,0.0029,0.003,0.0032,0.0033,0.0034000000000000002,0.0036,0.0038,0.0040999999999999995,0.0048,0.0055000000000000005,0.007142428687263399,-0.00456979767954352,-0.005159441420797609
2017-06-20,0.0022,0.0023,0.0025,0.0026,0.0027,0.0028000000000000004,0.003,0.0031,0.0034000000000000002,0.0037,0.0043,0.005,0.006775533089305293,-0.004336133684488607,-0.005852670093838807
2017-06-21,0.0024,0.0028000000000000004,0.003,0.0032,0.0034000000000000002,0.0034999999999999996,0.0037,0.0038,0.0040999999999999995,0.0043,0.0049,0.0055000000000000005,0.0068636910866794795,-0.004427682082186113,-0.003631090302025591
2017-06-22,0.0024,0.0027,0.003,0.0033,0.0034000000000000002,0.0036,0.0038,0.0039000000000000003,0.0042,0.0045000000000000005,0.005,0.005600000000000001,0.006979327377863396,-0.004663343813246496,-0.0033384553213769977
2017-06-23,0.0025,0.0028000000000000004,0.0031,0.0033,0.0034999999999999996,0.0037,0.0038,0.004,0.0043,0.0046,0.0052,0.0058,0.007367520674717331,-0.004882905155102026,-0.004060198041941804
2017-06-26,0.0024,0.0027,0.003,0.0032,0.0034000000000000002,0.0036,0.0038,0.0039000000000000003,0.0043,0.0046,0.0052,0.0058,0.007472275956057017,-0.005098347886105974,-0.004277711176117993
2017-06-27,0.0024,0.0028000000000000004,0.0031,0.0034000000000000002,0.0036,0.0038,0.004,0.0042,0.0045000000000000005,0.0049,0.0055000000000000005,0.0062,0.007906985878170745,-0.005563397808187075,-0.004232089608819299
2017-06-28,0.0025,0.0029,0.0033,0.0036,0.0039000000000000003,0.0040999999999999995,0.0043,0.0046,0.005,0.0053,0.0060999999999999995,0.0068000000000000005,0.008767158573764977,-0.006389318961407989,-0.0046626623264634775
2017-06-29,0.0025,0.003,0.0034000000000000002,0.0038,0.0040999999999999995,0.0044,0.004699999999999999,0.0049,0.0053,0.0058,0.0067,0.0075,0.00978116704456441,-0.0074138374534588915,-0.005410569293376313
2017-06-30,0.0025,0.003,0.0034000000000000002,0.0037,0.004,0.0043,0.0046,0.0049,0.0054,0.0058,0.0067,0.0076,0.010073294881679452,-0.00763310788065715,-0.00621737335580794
